optimistic,success,50,16923974,52577892,63229517,63229517,1.92,96,41.3,0.0,0,0.0,0,0.0
optimistic,success,100,10649065,39249760,62982690,63482438,1.25,125,106.6,0.0,0,0.0,0,0.0
optimistic,success,200,9389908,39929067,69391030,90691111,1.01,202,125.2,0.0,0,0.0,0,0.0
optimistic,fail,50,3413138,13616277,15567046,15567046,0.92,46,101.4,54.0,0,0.0,0,0.0
optimistic,fail,100,3711198,25235338,30707096,38218507,0.61,61,165.6,60.0,0,0.0,0,0.0
optimistic,fail,200,2396473,9556394,41986203,49300348,0.55,110,274.3,70.5,0,0.0,0,0.0
optimistic,timeout,50,1496594,8766421,21764766,21764766,0.22,11,42.6,90.0,0,0.0,0,0.0
optimistic,timeout,100,1096704,5023330,8291255,11730320,0.45,45,436.7,84.0,0,0.0,100,100.0
optimistic,timeout,200,1877218,4730804,41964654,51069195,0.39,77,500.0,80.5,0,0.0,200,100.0
optimistic,success+idempotency,50,466531,1687026,2660523,2660523,0.28,7,294.1,80.0,25,50.0,25,100.0
optimistic,success+idempotency,100,380912,803669,3503755,3503755,0.28,14,555.6,84.0,50,50.0,50,100.0
optimistic,success+idempotency,200,455261,1263967,3458830,5777706,0.36,36,561.8,84.0,100,50.0,100,100.0
pessimistic,success,50,16944878,60305023,83492812,83492812,0.00,0,354.6,60.0,0,0.0,50,100.0
pessimistic,success,100,10916233,39813382,60532857,65336599,0.00,0,383.1,59.0,0,0.0,100,100.0
pessimistic,success,200,7550627,39077511,99763793,132216676,0.00,0,569.8,68.5,0,0.0,200,100.0
pessimistic,fail,50,5974706,31673270,60430788,60430788,0.00,0,574.7,70.0,0,0.0,50,100.0
pessimistic,fail,100,6030446,33837946,41882631,43732061,0.00,0,735.3,74.0,0,0.0,100,100.0
pessimistic,fail,200,5977892,33612465,47599162,56765800,0.00,0,719.4,61.0,0,0.0,200,100.0
pessimistic,timeout,50,8098807,44833856,49353997,49353997,0.00,0,406.5,50.0,0,0.0,50,100.0
pessimistic,timeout,100,6555245,33692115,62429488,65640465,0.00,0,571.4,53.0,0,0.0,100,100.0
pessimistic,timeout,200,3600941,17348610,31036100,36004307,0.00,0,1015.2,66.0,0,0.0,200,100.0
pessimistic,success+idempotency,50,3365679,12230964,18106202,18106202,0.00,0,925.9,60.0,25,50.0,25,100.0
pessimistic,success+idempotency,100,8964883,58054365,61402941,61402941,0.00,0,537.6,64.0,50,50.0,50,100.0
pessimistic,success+idempotency,200,3972731,20030071,28401806,52263773,0.00,0,877.2,41.0,100,50.0,100,100.0
stateBased,success,50,626017,3355599,4617704,4617704,0.00,0,1785.7,40.0,0,0.0,28,56.0
stateBased,success,100,1138512,8681002,13855736,21990089,0.00,0,1369.9,50.0,0,0.0,61,61.0
stateBased,success,200,607946,3330392,7635852,10391302,0.00,0,1503.8,46.0,0,0.0,127,63.5
stateBased,fail,50,368992,556829,6078556,6078556,0.00,0,1785.7,48.0,0,0.0,28,56.0
stateBased,fail,100,416700,1657061,3242318,5556444,0.00,0,1666.7,42.0,0,0.0,63,63.0
stateBased,fail,200,666446,1932575,9428116,23513867,0.00,0,1709.4,48.5,0,0.0,129,64.5
stateBased,timeout,50,310465,562309,3276551,3276551,0.00,0,47.8,72.0,0,0.0,39,78.0
stateBased,timeout,100,563359,2782620,5299635,7956911,0.00,0,95.5,81.0,0,0.0,83,83.0
stateBased,timeout,200,628751,2454899,9130802,11830937,0.00,0,632.9,73.0,0,0.0,176,88.0
stateBased,success+idempotency,50,279108,542091,542972,542972,0.00,0,328.9,52.0,25,50.0,18,72.0
stateBased,success+idempotency,100,332160,430373,4622311,4622311,0.00,0,1388.9,50.0,50,50.0,33,66.0
stateBased,success+idempotency,200,988798,4201919,16045441,19942107,0.00,0,1098.9,55.0,100,50.0,67,67.0
stateBased,dedup_unique,200,649190,3162589,9446973,13186436,0.00,0,1020.4,63.5,0,0.0,153,76.5
stateBased,dedup_mixed,200,759977,3812110,9768120,12056297,0.00,0,729.9,58.0,100,50.0,72,72.0
stateBased,dedup_high,200,918402,4398725,11945311,11945311,0.00,0,684.9,50.0,150,75.0,28,56.0
stateBased,dedup_burst,200,575934,575934,575934,575934,0.00,0,71.4,100.0,199,99.5,1,100.0
stateBased,cb_normal,100,478335,1294876,5876582,6415256,0.00,0,473.9,0.0,0,0.0,0,0.0
stateBased,cb_failure,100,668102,3546205,7482907,9169723,0.00,0,89.9,74.0,0,0.0,0,0.0
stateBased,cb_blocked,100,831440,4457925,9189180,11064729,0.00,0,1666.7,38.0,0,0.0,54,54.0
